term_id,term,baseline_cluster_id,method,evidence
term_0e23482b8f266b22ee10,"sector debt: loans, by sectors, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_03514a48435f63f6a2f1,"sector debt: loans, by sectors, non-consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c4b097b64cbf7c4946fa,sector in Gross value added,cluster_52d12036582f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b91ddfe2e6993508fbb2,sector personnel in total employment,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5412296c51801fb14067,"sectors, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_71d8f193272d5164bdfe,"sectors, non-consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_258672685e2d7e8ad0a9,"securities by sectors, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_de86144f4f30caa9030c,"securities by sectors, non-consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cc767934c240318fdaee,"securities, by sectors, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1ab63da5fe1e2cf9ef33,Selling prices,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5c315fd5bf1e39022cfd,Selling prices of,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3c6db2dfbfb5d56d21f8,Selling prices of barley,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8ae9febccaa808aa61b1,Selling prices of calves,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_31f7102f7acb5d562653,Selling prices of chickens,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_52bcbfdba57ccb4ce4c5,Selling prices of chickens (live,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e7c09bb9f757e80022a9,Selling prices of chickens (live 1st,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e03ee465a0d62da1eae8,Selling prices of chickens (live 1st choice,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7e6b66c9d3d0e5d8a5de,Selling prices of chickens (live 1st choice),cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_28e55f39f3d283f69f27,Selling prices of fresh,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1b5c2b9c0bccd1eda4f0,Selling prices of fresh eggs,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d74765cc2b547702d91f,Selling prices of main,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5296501edc7a42dffde4,Selling prices of main crop,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_47ac29381f85fbf42700,Selling prices of main crop potatoes,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e8bb5187b5795bdb8efb,Selling prices of maize,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2c07bd94b4e43d46432e,Selling prices of oats,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e1ed281f7f0b76371214,Selling prices of piglets,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d9e1c5d5fec9d6d3f300,Selling prices of pigs,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_04441318bbcfa15a29a5,Selling prices of pigs (light,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6e08e94ef6da9bc1d1a2,Selling prices of pigs (light),cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_033233a2cb45aa878de9,Selling prices of raw,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8718a439b80c3529ffe6,Selling prices of raw cow's,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ecdcf7eb31b6f39bf823,Selling prices of raw cow's milk,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ade4d4857a14058b599e,Selling prices of sheep,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dbc6cde42c2c9b2f089f,Selling prices of soft,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_95e7e6f2848eac909c03,Selling prices of soft wheat,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4488ca5afb07ac37c070,Selling prices of sugar,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_50c91cadc9fa8abe580f,Selling prices of sugar beet,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3cf1cf083e876a063ec7,Selling prices of sugar beet (unit,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a766e3afdc41d0cde342,Selling prices of sugar beet (unit value,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a98332e2942b3c18dca1,Selling prices of sugar beet (unit value),cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7683177d85498b9a761f,services in % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d346783ce6ade6f88c4e,"services, current prices",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1d033005be64c5f990ec,Severe housing deprivation rate by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ffd9b4c7b420884fbe19,Severe housing deprivation rate by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8e60a2e772e0e3407a39,Sewage sludge production,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_38b95ba6cee911db6c72,Sewage sludge production and,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d0f49fabc99b2824ece9,Sewage sludge production and disposal,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_52793d65da4a132741d2,Sewage sludge production and disposal from,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c3fb53f648dae8bf71d3,Sewage sludge production and disposal from urban,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ddc01ab525b16ef96ab5,Sewage sludge production and disposal from urban wastewater,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_807855b35101cb82e6e2,Sewage sludge production and disposal from urban wastewater (in dry substance (d.s)),cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6cfe33462f7b2b6054e6,sex - % of the population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5d7ed456366069f70e3a,sex - % of the population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8639ee1949251aeb012e,sex - as % of the population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_097b7a1a330e9f0cb407,sex - as % of the population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b2d99c03bf72c675a16f,sex - as % of the population of the,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5358db8db64f39e4eb9d,sex - as % of the population of the corresponding,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a90d7a7d9d9da8fbdccc,sex - per 1000 of population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ea7cef6c5ec1a59423dd,sex - per 1000 of population aged,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3cda2e354fc9d2d73335,sex - per 1000 of population aged 25-34,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8e9120cbe029b753d2ab,sex and age groups - per 1000 of population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_32f8595e89e0264bd8d3,sex and country of birth,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c625b447bb81fa0411d8,sex and group of country of birth,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1b743ced7fa697781fea,Share of buses and trains in passenger transport,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d9dc4d60cef3d7a1efdf,Share of GBARD in total general government expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2a32ac157368c6e14150,share of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e507459835ecc5b5995d,share of GDP by,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_deafa03ab49aa143b4d1,share of GDP by institutional,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_67ecc6e022d123f7254f,share of GDP by institutional sectors,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d5514a78d4d520b0d238,share of gross national income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_afe7759e5baca150ea21,Share of organic crop area out of the total utilised agricultural area (UAA),cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f2f7044cf051e6ac588e,Share of people living in under-occupied dwellings by degree of urbanisation - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3af505742b8264ff30b3,Share of people living in under-occupied dwellings by tenure status - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_15284fef66542a1bfd20,share of platform income,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_823f0fdf459aef1fe7d0,Share of rail and waterways in freight transport,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5081f0ff5245efecd650,share of the bottom 40 % of the population,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_80455dd4d44f4767e874,Share of total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41faeedd7b041a044d79,Share of total population considering,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_08d5545a0473f19ad5b7,Share of total population considering their,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ca3e556b8229d28c125a,Share of total population considering their dwelling,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_447987aba9d48a175769,Share of total population considering their dwelling as,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e2b8352ea0bd6d24d2a8,Share of total population considering their dwelling as too dark,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6eb62d83d043213445a,Share of total population considering their dwelling as too dark - EU-SILC survey,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5d2741922639805bf582,Share of total population having,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1df00019bdb828ddf095,Share of total population having neither,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cf368a842b495b7fc459,Share of total population having neither a,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3219d912fea37ba1e9b0,Share of total population having neither a bath,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e240bb227d56e6e7f6a3,"Share of total population having neither a bath, nor a shower in their dwelling",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_658d47fb6d3c1b8c88df,"Share of total population having neither a bath, nor a shower in their dwelling - EU-SILC survey",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e7242a05d66e2b6d1091,Share of total population living,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9f0882218f89da0bfb25,Share of total population living in,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bcdced8cff50ca36756f,Share of total population living in a,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6efda544720469ebcd9a,Share of total population living in a dwelling,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0b83f07eaa7dd6ad6447,"Share of total population living in a dwelling with a leaking roof, damp walls, floors or foundation, or rot in window frames of floor",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7218e473cbfc459e7f00,"Share of total population living in a dwelling with a leaking roof, damp walls, floors or foundation, or rot in window frames of floor - EU-SILC survey",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f477bcd74940f7277b07,Share of total population not,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7718d2aa3dfdf6270cf9,Share of total population not having,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a169d3a2cda39664e953,Share of total population not having indoor,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b38b6290d206a37f55ab,Share of total population not having indoor flushing,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5cdcf9cf1a2d52d3887b,Share of total population not having indoor flushing toilet for the sole use of their household,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_452027397b2cdcf36d77,Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a03bdea9a2c1ac178e82,"Short sea shipping - country level - gross weight of goods transported to/from main ports, by direction",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9a3dacd0972009bf63b3,"Short sea shipping - country level - volume (in TEUs) of containers transported to/from main ports, by loading status",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
